NAME_PT,NAME_EN,NAME_ES,FAMILY_PT,FAMILY_EN,FAMILY_ES,MODEL,CODE_PATTERN_PLAIN,CODE_PATTERN,CODE_PATTERN_FORMATTED,PLAYLIST,DESCRIPTION_PT,DESCRIPTION_EN,DESCRIPTION_ES,MANUAL_PT,MANUAL_EN,MANUAL_ES,IMAGE
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DENFLEX NVD,DENFLEX NVD,DENFLEX NVD,FLF,9740yyy ou 59xxxyyy,9740|59740,^(9740|59740)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI740-0005-PT,MOI740-0005-EN ,MOI740-0005-SP,denflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DENFLEX NVD,DENFLEX NVD,DENFLEX NVD,FF,9740yyy ou 59xxxyyy,9740|59740,^(9740|59740)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI740-0003-PT,MOI740-0003-EN,MOI740-0003-SP,denflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DENFLEX NVD,DENFLEX NVD,DENFLEX NVD,FF1I,9740yyy ou 59xxxyyy,9740|59740,^(9740|59740)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI740-0006-PT,MOI740-0006-EN,MOI740-0006-SP,denflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DENFLEX NVD,DENFLEX NVD,DENFLEX NVD,FF2I,9740yyy ou 59xxxyyy,9740|59740,^(9740|59740)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI740-0006-PT,MOI740-0006-EN,MOI740-0006-SP,denflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DENFLEX NVD,DENFLEX NVD,DENFLEX NVD,FF1L,9740yyy ou 59xxxyyy,9740|59740,^(9740|59740)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI740-0014-PT,MOI740-0014-EN,MOI740-0014-SP,denflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DENFLEX NVD,DENFLEX NVD,DENFLEX NVD,FF1IL,9740yyy ou 59xxxyyy,9740|59740,^(9740|59740)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI740-0014-PT,MOI740-0014-EN,MOI740-0014-SP,denflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DENFLEX NVD,DENFLEX NVD,DENFLEX NVD,FF2L,9740yyy ou 59xxxyyy,9740|59740,^(9740|59740)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI740-0014-PT,MOI740-0014-EN,MOI740-0014-SP,denflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DENFLEX NVD,DENFLEX NVD,DENFLEX NVD,FF1D,9740yyy ou 59xxxyyy,9740|59740,^(9740|59740)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI740-0007-PT,MOI740-0007-EN,MOI740-0007-SP,denflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DENFLEX NVD,DENFLEX NVD,DENFLEX NVD,FF1ID,9740yyy ou 59xxxyyy,9740|59740,^(9740|59740)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI740-0007-PT,MOI740-0007-EN,MOI740-0007-SP,denflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DENFLEX NVD,DENFLEX NVD,DENFLEX NVD,FF1LD,9740yyy ou 59xxxyyy,9740|59740,^(9740|59740)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI740-0015-PT,MOI740-0015-EN,MOI740-0015-SP,denflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DENFLEX NVD,DENFLEX NVD,DENFLEX NVD,FFI1LD,9740yyy ou 59xxxyyy,9740|59740,^(9740|59740)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI740-0015-PT,MOI740-0015-EN,MOI740-0015-SP,denflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DENFLEX NVD,DENFLEX NVD,DENFLEX NVD,FF2D,9740yyy ou 59xxxyyy,9740|59740,^(9740|59740)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI740-0007-PT,MOI740-0007-EN,MOI740-0007-SP,denflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DENFLEX NVD,DENFLEX NVD,DENFLEX NVD,FF2LD,9740yyy ou 59xxxyyy,9740|59740,^(9740|59740)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI740-0015-PT,MOI740-0015-EN,MOI740-0015-SP,denflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DENFLEX NVD,DENFLEX NVD,DENFLEX NVD,RF,9740yyy ou 59xxxyyy,9740|59740,^(9740|59740)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI740-0003-PT,MOI740-0003-EN,MOI740-0003-SP,denflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DENFLEX NVD,DENFLEX NVD,DENFLEX NVD,RFI,9740yyy ou 59xxxyyy,9740|59740,^(9740|59740)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI740-0008-PT,MOI740-0008-EN,MOI740-0008-SP,denflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DENFLEX NVD,DENFLEX NVD,DENFLEX NVD,RF1L,9740yyy ou 59xxxyyy,9740|59740,^(9740|59740)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI740-0008-PT,MOI740-0008-EN,MOI740-0008-SP,denflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DENFLEX NVD,DENFLEX NVD,DENFLEX NVD,RFID,9740yyy ou 59xxxyyy,9740|59740,^(9740|59740)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI740-0009-PT,MOI740-0009-EN,MOI740-0009-SP,denflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DENFLEX NVD,DENFLEX NVD,DENFLEX NVD,RF1LD,9740yyy ou 59xxxyyy,9740|59740,^(9740|59740)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI740-0009-PT,MOI740-0009-EN,MOI740-0009-SP,denflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DENFLEX NVD,DENFLEX NVD,DENFLEX NVD,FEF,9740yyy ou 59xxxyyy,9740|59740,^(9740|59740)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI740-0013-PT,MOI740-0013-EN,MOI740-0013-SP,denflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DENFLEX NVD,DENFLEX NVD,DENFLEX NVD,FRRF,9740yyy ou 59xxxyyy,9740|59740,^(9740|59740)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI740-0016-PT,MOI740-0016-EN,MOI740-0016-SP,denflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DENFLEX NVD,DENFLEX NVD,DENFLEX NVD,RFFR,9740yyy ou 59xxxyyy,9740|59740,^(9740|59740)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI740-0016-PT,MOI740-0016-EN,MOI740-0016-SP,denflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DENFLEX NVD,DENFLEX NVD,DENFLEX NVD,FFV,9740yyy ou 59xxxyyy,9740|59740,^(9740|59740)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI740-0010-PT,MOI740-0010-EN,MOI740-0010-SP,denflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DENFLEX NVD,DENFLEX NVD,DENFLEX NVD,RFV,9740yyy ou 59xxxyyy,9740|59740,^(9740|59740)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI740-0010-PT,MOI740-0010-EN,MOI740-0010-SP,denflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DENFLEX NVD,DENFLEX NVD,DENFLEX NVD,RR,9740yyy ou 59xxxyyy,9740|59740,^(9740|59740)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI740-0003-PT,MOI740-0003-EN,MOI740-0003-SP,denflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DENFLEX NVD,DENFLEX NVD,DENFLEX NVD,RRV,9740yyy ou 59xxxyyy,9740|59740,^(9740|59740)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI740-0010-PT,MOI740-0010-EN,MOI740-0010-SP,denflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DENFLEX NVD,DENFLEX NVD,DENFLEX NVD,FFB,9740yyy ou 59xxxyyy,9740|59740,^(9740|59740)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI740-0004-PT,MOI740-0004-EN,MOI740-0004-SP,denflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DENFLEX NVD,DENFLEX NVD,DENFLEX NVD,RFB,9740yyy ou 59xxxyyy,9740|59740,^(9740|59740)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI740-0004-PT,MOI740-0004-EN,MOI740-0004-SP,denflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DENFLEX NVD,DENFLEX NVD,DENFLEX NVD,FFTB,9740yyy ou 59xxxyyy,9740|59740,^(9740|59740)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI740-0017-PT,MOI740-0017-EN,MOI740-0017-SP,denflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DENFLEX NVD,DENFLEX NVD,DENFLEX NVD,RFTB,9740yyy ou 59xxxyyy,9740|59740,^(9740|59740)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI740-0017-PT,MOI740-0017-EN,MOI740-0017-SP,denflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DENFLEX NVD,DENFLEX NVD,DENFLEX NVD,FFAR,9740yyy ou 59xxxyyy,9740|59740,^(9740|59740)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI740-0011-PT,MOI740-0011-EN,MOI740-0011-SP,denflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DENFLEX NVD,DENFLEX NVD,DENFLEX NVD,FFAS,9740yyy ou 59xxxyyy,9740|59740,^(9740|59740)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI740-0012-PT,MOI740-0012-EN,MOI740-0012-SP,denflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DISCFLEX,DISCFLEX,DISCFLEX,DNZ-A 0600,9921yyy ou 59xxxyyy,9921|59921,^(9921|59921)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI921-0001-PT,MOI921-0001-EN,MOI921-0001-SP,discflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DISCFLEX,DISCFLEX,DISCFLEX,DNZ-A 0800/1000,9921yyy ou 59xxxyyy,9921|59921,^(9921|59921)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI921-0000-PT,MOI921-0000-EN,MOI921-0000-SP,discflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DISCFLEX,DISCFLEX,DISCFLEX,DNZ-G 0600,9924yyy ou 59xxxyyy,9924|59924,^(9924|59924)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",899 - PT,899 - EN ,899 - SP,discflexRigidCoupling
Acoplamento Rígido,Rigid Coupling,Acoplamientos Rígido,DISCFLEX,DISCFLEX,DISCFLEX,DNZ-H,9925yyy ou 59xxxyyy,9925|59925,^(9925|59925)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI925-0002-PT,MOI925-0002-EN,MOI925-0002-SP,discflexRigidCoupling
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,FLEXOMAX G,FLEXOMAX G,FLEXOMAX G,GE,9730yyy ou 59xxxyyy,9730|59730,^(9730|59730)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI730-0003-PT,MOI730-0003-EN ,MOI730-0003-SP,flexomaxGFlexibleCoupling
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,FLEXOMAX G,FLEXOMAX G,FLEXOMAX G,GG,9730yyy ou 59xxxyyy,9730|59730,^(9730|59730)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI730-0003-PT,MOI730-0003-EN ,MOI730-0003-SP,flexomaxGFlexibleCoupling
